Time,V
-9.7000E-07,1.7516494393E-03
-9.6900E-07,1.7587247491E-03
-9.6800E-07,1.7434778810E-03
-9.6700E-07,1.7523766160E-03
-9.6600E-07,1.7562466264E-03
-9.6500E-07,1.7592340112E-03
-9.6400E-07,1.7212696671E-03
-9.6300E-07,1.7432561517E-03
-9.6200E-07,1.7195912004E-03
-9.6100E-07,1.7614732385E-03
-9.6000E-07,1.7349892259E-03
-9.5900E-07,1.7580900788E-03
-9.5800E-07,1.7312589288E-03
-9.5700E-07,1.7511144280E-03
-9.5600E-07,1.7352700830E-03
-9.5500E-07,1.7564144731E-03
-9.5400E-07,1.7553392053E-03
-9.5300E-07,1.7304549813E-03
-9.5200E-07,1.7643314004E-03
-9.5100E-07,1.7457519174E-03
-9.5000E-07,1.7353997827E-03
-9.4900E-07,1.7547779679E-03
-9.4800E-07,1.7450791001E-03
-9.4700E-07,1.7476778626E-03
-9.4600E-07,1.7414932847E-03
-9.4500E-07,1.7602630258E-03
-9.4400E-07,1.7320819497E-03
-9.4300E-07,1.7577248216E-03
-9.4200E-07,1.7398653626E-03
-9.4100E-07,1.7328830361E-03
-9.4000E-07,1.7323332429E-03
-9.3900E-07,1.7451129556E-03
-9.3800E-07,1.7538419366E-03
-9.3700E-07,1.7584853768E-03
-9.3600E-07,1.7431965470E-03
-9.3500E-07,1.7474284768E-03
-9.3400E-07,1.7525454164E-03
-9.3300E-07,1.7539191842E-03
-9.3200E-07,1.7409797311E-03
-9.3100E-07,1.7495985627E-03
-9.3000E-07,1.7464419007E-03
-9.2900E-07,1.7263107896E-03
-9.2800E-07,1.7274189591E-03
-9.2700E-07,1.7207289338E-03
-9.2600E-07,1.7184219956E-03
-9.2500E-07,1.7456293702E-03
-9.2400E-07,1.7409592271E-03
-9.2300E-07,1.7379379869E-03
-9.2200E-07,1.7492666841E-03
-9.2100E-07,1.7603264451E-03
-9.2000E-07,1.7499857545E-03
-9.1900E-07,1.7408681512E-03
-9.1800E-07,1.7539110780E-03
-9.1700E-07,1.7642450929E-03
-9.1600E-07,1.7587104440E-03
-9.1500E-07,1.7378788590E-03
-9.1400E-07,1.7386937737E-03
-9.1300E-07,1.7482071519E-03
-9.1200E-07,1.7259441018E-03
-9.1100E-07,1.7478304505E-03
-9.1000E-07,1.7194762826E-03
-9.0900E-07,1.7415471673E-03
-9.0800E-07,1.7383814454E-03
-9.0700E-07,1.7463727593E-03
-9.0600E-07,1.7360177636E-03
-9.0500E-07,1.7530599236E-03
-9.0400E-07,1.7232800126E-03
-9.0300E-07,1.7345300317E-03
-9.0200E-07,1.7371173501E-03
-9.0100E-07,1.7376986146E-03
-9.0000E-07,1.7381573319E-03
-8.9900E-07,1.7265205979E-03
-8.9800E-07,1.7437711358E-03
-8.9700E-07,1.7226839662E-03
-8.9600E-07,1.7398968339E-03
-8.9500E-07,1.7230239511E-03
-8.9400E-07,1.7374344468E-03
-8.9300E-07,1.7240152955E-03
-8.9200E-07,1.7587118745E-03
-8.9100E-07,1.7435398698E-03
-8.9000E-07,1.7341671586E-03
-8.8900E-07,1.7384915948E-03
-8.8800E-07,1.7306609750E-03
-8.8700E-07,1.7331548333E-03
-8.8600E-07,1.7403669953E-03
-8.8500E-07,1.7213321328E-03
-8.8400E-07,1.7425919175E-03
-8.8300E-07,1.7213264108E-03
-8.8200E-07,1.7465158105E-03
-8.8100E-07,1.7391672730E-03
-8.8000E-07,1.7329583764E-03
-8.7900E-07,1.7296105027E-03
-8.7800E-07,1.7309923768E-03
-8.7700E-07,1.7422118783E-03
-8.7600E-07,1.7428737283E-03
-8.7500E-07,1.7602749467E-03
-8.7400E-07,1.7460909486E-03
-8.7300E-07,1.7337809205E-03
-8.7200E-07,1.7169118524E-03
-8.7100E-07,1.7428904176E-03
-8.7000E-07,1.7340264916E-03
-8.6900E-07,1.7359529138E-03
-8.6800E-07,1.7210698724E-03
-8.6700E-07,1.7080855966E-03
-8.6600E-07,1.7356658578E-03
-8.6500E-07,1.7565551400E-03
-8.6400E-07,1.7436109185E-03
-8.6300E-07,1.7463236451E-03
-8.6200E-07,1.7540269494E-03
-8.6100E-07,1.7343683839E-03
-8.6000E-07,1.7466498017E-03
-8.5900E-07,1.7472415566E-03
-8.5800E-07,1.7371469140E-03
-8.5700E-07,1.7350712419E-03
-8.5600E-07,1.7284947038E-03
-8.5500E-07,1.7496915460E-03
-8.5400E-07,1.7251496911E-03
-8.5300E-07,1.7449517846E-03
-8.5200E-07,1.7379284501E-03
-8.5100E-07,1.7310653329E-03
-8.5000E-07,1.7337384820E-03
-8.4900E-07,1.7281475663E-03
-8.4800E-07,1.7528100610E-03
-8.4700E-07,1.7262955308E-03
-8.4600E-07,1.7373271585E-03
-8.4500E-07,1.7396498322E-03
-8.4400E-07,1.7364884019E-03
-8.4300E-07,1.7493515611E-03
-8.4200E-07,1.7325831056E-03
-8.4100E-07,1.7354512811E-03
-8.4000E-07,1.7455411553E-03
-8.3900E-07,1.7370687127E-03
-8.3800E-07,1.7528663278E-03
-8.3700E-07,1.7139840722E-03
-8.3600E-07,1.7353106141E-03
-8.3500E-07,1.7389054894E-03
-8.3400E-07,1.7382407784E-03
-8.3300E-07,1.7435713410E-03
-8.3200E-07,1.7407374978E-03
-8.3100E-07,1.7570515275E-03
-8.3000E-07,1.7451925874E-03
-8.2900E-07,1.7341204286E-03
-8.2800E-07,1.7510877252E-03
-8.2700E-07,1.7381258607E-03
-8.2600E-07,1.7483606935E-03
-8.2500E-07,1.7248745561E-03
-8.2400E-07,1.7479372621E-03
-8.2300E-07,1.7296858430E-03
-8.2200E-07,1.7500877976E-03
-8.2100E-07,1.7428265214E-03
-8.2000E-07,1.7436562181E-03
-8.1900E-07,1.7509904504E-03
-8.1800E-07,1.7536211610E-03
-8.1700E-07,1.7340384126E-03
-8.1600E-07,1.7325544953E-03
-8.1500E-07,1.7283335328E-03
-8.1400E-07,1.7257075906E-03
-8.1300E-07,1.7488213181E-03
-8.1200E-07,1.7527461648E-03
-8.1100E-07,1.7395029664E-03
-8.1000E-07,1.7436271310E-03
-8.0900E-07,1.7427750230E-03
-8.0800E-07,1.7355118394E-03
-8.0700E-07,1.7225218415E-03
-8.0600E-07,1.7444978356E-03
-8.0500E-07,1.7480664849E-03
-8.0400E-07,1.7583017945E-03
-8.0300E-07,1.7454372048E-03
-8.0200E-07,1.7531557679E-03
-8.0100E-07,1.7411437631E-03
-8.0000E-07,1.7440491319E-03
-7.9900E-07,1.7484560609E-03
-7.9800E-07,1.7456260324E-03
-7.9700E-07,1.7612066865E-03
-7.9600E-07,1.7477813363E-03
-7.9500E-07,1.7497182488E-03
-7.9400E-07,1.7397385240E-03
-7.9300E-07,1.7491059899E-03
-7.9200E-07,1.7708674073E-03
-7.9100E-07,1.7440281510E-03
-7.9000E-07,1.7485981584E-03
-7.8900E-07,1.7527695298E-03
-7.8800E-07,1.7423973680E-03
-7.8700E-07,1.7400704026E-03
-7.8600E-07,1.7442598939E-03
-7.8500E-07,1.7472668290E-03
-7.8400E-07,1.7380681634E-03
-7.8300E-07,1.7623892426E-03
-7.8200E-07,1.7676826119E-03
-7.8100E-07,1.7541847825E-03
-7.8000E-07,1.7460189462E-03
-7.7900E-07,1.7279410958E-03
-7.7800E-07,1.7257166505E-03
-7.7700E-07,1.7369471192E-03
-7.7600E-07,1.7636709809E-03
-7.7500E-07,1.7510295510E-03
-7.7400E-07,1.7491369843E-03
-7.7300E-07,1.7364721894E-03
-7.7200E-07,1.7389379144E-03
-7.7100E-07,1.7428370118E-03
-7.7000E-07,1.7494478822E-03
-7.6900E-07,1.7359781861E-03
-7.6800E-07,1.7216301560E-03
-7.6700E-07,1.7551999688E-03
-7.6600E-07,1.7157126069E-03
-7.6500E-07,1.7607961297E-03
-7.6400E-07,1.7218289971E-03
-7.6300E-07,1.7267995477E-03
-7.6200E-07,1.7303853631E-03
-7.6100E-07,1.7427602410E-03
-7.6000E-07,1.7382879853E-03
-7.5900E-07,1.7340145707E-03
-7.5800E-07,1.7304583192E-03
-7.5700E-07,1.7328081727E-03
-7.5600E-07,1.7329836488E-03
-7.5500E-07,1.7493401170E-03
-7.5400E-07,1.7439766526E-03
-7.5300E-07,1.7530756593E-03
-7.5200E-07,1.7371149659E-03
-7.5100E-07,1.7374616265E-03
-7.5000E-07,1.7537193894E-03
-7.4900E-07,1.7638917565E-03
-7.4800E-07,1.7601929307E-03
-7.4700E-07,1.7500525117E-03
-7.4600E-07,1.7600017190E-03
-7.4500E-07,1.7353439927E-03
-7.4400E-07,1.7284861207E-03
-7.4300E-07,1.7278738618E-03
-7.4200E-07,1.7451696992E-03
-7.4100E-07,1.7428603768E-03
-7.4000E-07,1.7638078332E-03
-7.3900E-07,1.7609182000E-03
-7.3800E-07,1.7406716943E-03
-7.3700E-07,1.7463002801E-03
-7.3600E-07,1.7321038842E-03
-7.3500E-07,1.7233253121E-03
-7.3400E-07,1.7431831956E-03
-7.3300E-07,1.7157669663E-03
-7.3200E-07,1.7347298265E-03
-7.3100E-07,1.7301612496E-03
-7.3000E-07,1.7450037599E-03
-7.2900E-07,1.7363181710E-03
-7.2800E-07,1.7332616448E-03
-7.2700E-07,1.7399650216E-03
-7.2600E-07,1.7359419465E-03
-7.2500E-07,1.7519322038E-03
-7.2400E-07,1.7632437348E-03
-7.2300E-07,1.7373471856E-03
-7.2200E-07,1.7367072701E-03
-7.2100E-07,1.7219396234E-03
-7.2000E-07,1.7270637155E-03
-7.1900E-07,1.7354407907E-03
-7.1800E-07,1.7433238626E-03
-7.1700E-07,1.7353845239E-03
-7.1600E-07,1.7597485185E-03
-7.1500E-07,1.7454019189E-03
-7.1400E-07,1.7268410325E-03
-7.1300E-07,1.7492066026E-03
-7.1200E-07,1.7204895616E-03
-7.1100E-07,1.7479353547E-03
-7.1000E-07,1.7537356019E-03
-7.0900E-07,1.7333508134E-03
-7.0800E-07,1.7268219590E-03
-7.0700E-07,1.7442260385E-03
-7.0600E-07,1.7190466523E-03
-7.0500E-07,1.7482700944E-03
-7.0400E-07,1.7175679803E-03
-7.0300E-07,1.7210031152E-03
-7.0200E-07,1.7375794053E-03
-7.0100E-07,1.7170611024E-03
-7.0000E-07,1.7322598100E-03
-6.9900E-07,1.7436967492E-03
-6.9800E-07,1.7213397622E-03
-6.9700E-07,1.7117105126E-03
-6.9600E-07,1.7298675179E-03
-6.9500E-07,1.7411299348E-03
-6.9400E-07,1.7204533219E-03
-6.9300E-07,1.7369285226E-03
-6.9200E-07,1.7119918466E-03
-6.9100E-07,1.7311130166E-03
-6.9000E-07,1.7380767465E-03
-6.8900E-07,1.7226386666E-03
-6.8800E-07,1.7312355638E-03
-6.8700E-07,1.7266317010E-03
-6.8600E-07,1.7364111543E-03
-6.8500E-07,1.7428422570E-03
-6.8400E-07,1.7309365869E-03
-6.8300E-07,1.7375393510E-03
-6.8200E-07,1.7338138223E-03
-6.8100E-07,1.7305870652E-03
-6.8000E-07,1.7374659181E-03
-6.7900E-07,1.7289467454E-03
-6.7800E-07,1.7306295037E-03
-6.7700E-07,1.7334280610E-03
-6.7600E-07,1.7533755898E-03
-6.7500E-07,1.7308254838E-03
-6.7400E-07,1.7345586419E-03
-6.7300E-07,1.7349568009E-03
-6.7200E-07,1.7220488191E-03
-6.7100E-07,1.7475853562E-03
-6.7000E-07,1.7397943139E-03
-6.6900E-07,1.7499280572E-03
-6.6800E-07,1.7302709222E-03
-6.6700E-07,1.7332091928E-03
-6.6600E-07,1.7503133416E-03
-6.6500E-07,1.7429748178E-03
-6.6400E-07,1.7389388680E-03
-6.6300E-07,1.7450495362E-03
-6.6200E-07,1.7330051064E-03
-6.6100E-07,1.7434430718E-03
-6.6000E-07,1.7339878678E-03
-6.5900E-07,1.7494173646E-03
-6.5800E-07,1.7189927697E-03
-6.5700E-07,1.7396236062E-03
-6.5600E-07,1.7072449327E-03
-6.5500E-07,1.7357559800E-03
-6.5400E-07,1.7338886857E-03
-6.5300E-07,1.7435656190E-03
-6.5200E-07,1.7365756631E-03
-6.5100E-07,1.7406101823E-03
-6.5000E-07,1.7480030656E-03
-6.4900E-07,1.7494779229E-03
-6.4800E-07,1.7307835221E-03
-6.4700E-07,1.7463021874E-03
-6.4600E-07,1.7263880372E-03
-6.4500E-07,1.7364707589E-03
-6.4400E-07,1.7425399423E-03
-6.4300E-07,1.7436595559E-03
-6.4200E-07,1.7383399606E-03
-6.4100E-07,1.7277808785E-03
-6.4000E-07,1.7233987451E-03
-6.3900E-07,1.7541261315E-03
-6.3800E-07,1.7305746675E-03
-6.3700E-07,1.7239065766E-03
-6.3600E-07,1.7402148843E-03
-6.3500E-07,1.7334566712E-03
-6.3400E-07,1.7431021333E-03
-6.3300E-07,1.7398658395E-03
-6.3200E-07,1.7477093339E-03
-6.3100E-07,1.7514544129E-03
-6.3000E-07,1.7373738885E-03
-6.2900E-07,1.7611961961E-03
-6.2800E-07,1.7468114495E-03
-6.2700E-07,1.7552457452E-03
-6.2600E-07,1.7428269982E-03
-6.2500E-07,1.7517510056E-03
-6.2400E-07,1.7526069283E-03
-6.2300E-07,1.7564182878E-03
-6.2200E-07,1.7293539643E-03
-6.2100E-07,1.7349701524E-03
-6.2000E-07,1.7269912362E-03
-6.1900E-07,1.7578802705E-03
-6.1800E-07,1.7230873704E-03
-6.1700E-07,1.7532091737E-03
-6.1600E-07,1.7393794656E-03
-6.1500E-07,1.7493315339E-03
-6.1400E-07,1.7388888001E-03
-6.1300E-07,1.7480502725E-03
-6.1200E-07,1.7499747872E-03
-6.1100E-07,1.7439370751E-03
-6.1000E-07,1.7454357743E-03
-6.0900E-07,1.7427230477E-03
-6.0800E-07,1.7560215592E-03
-6.0700E-07,1.7387910485E-03
-6.0600E-07,1.7436895967E-03
-6.0500E-07,1.7493081689E-03
-6.0400E-07,1.7264824510E-03
-6.0300E-07,1.7356377244E-03
-6.0200E-07,1.7407913804E-03
-6.0100E-07,1.7323256135E-03
-6.0000E-07,1.7480517030E-03
-5.9900E-07,1.7493115067E-03
-5.9800E-07,1.7296014428E-03
-5.9700E-07,1.7504010797E-03
-5.9600E-07,1.7217889428E-03
-5.9500E-07,1.7463408113E-03
-5.9400E-07,1.7246604562E-03
-5.9300E-07,1.7527366281E-03
-5.9200E-07,1.7413464189E-03
-5.9100E-07,1.7419515252E-03
-5.9000E-07,1.7286253572E-03
-5.8900E-07,1.7596474290E-03
-5.8800E-07,1.7339640260E-03
-5.8700E-07,1.7482076287E-03
-5.8600E-07,1.7334309220E-03
-5.8500E-07,1.7464347482E-03
-5.8400E-07,1.7453384995E-03
-5.8300E-07,1.7571888566E-03
-5.8200E-07,1.7377334237E-03
-5.8100E-07,1.7419133782E-03
-5.8000E-07,1.7384758592E-03
-5.7900E-07,1.7477665544E-03
-5.7800E-07,1.7514019608E-03
-5.7700E-07,1.7563310266E-03
-5.7600E-07,1.7381969094E-03
-5.7500E-07,1.7447357774E-03
-5.7400E-07,1.7367296815E-03
-5.7300E-07,1.7574849725E-03
-5.7200E-07,1.7473111749E-03
-5.7100E-07,1.7487588525E-03
-5.7000E-07,1.7342830300E-03
-5.6900E-07,1.7504482865E-03
-5.6800E-07,1.7223330140E-03
-5.6700E-07,1.7404814363E-03
-5.6600E-07,1.7531648278E-03
-5.6500E-07,1.7503510118E-03
-5.6400E-07,1.7364311814E-03
-5.6300E-07,1.7364421487E-03
-5.6200E-07,1.7605901361E-03
-5.6100E-07,1.7389293313E-03
-5.6000E-07,1.7390757203E-03
-5.5900E-07,1.7605925202E-03
-5.5800E-07,1.7535458207E-03
-5.5700E-07,1.7434635758E-03
-5.5600E-07,1.7541952729E-03
-5.5500E-07,1.7561555505E-03
-5.5400E-07,1.7747102380E-03
-5.5300E-07,1.7518454194E-03
-5.5200E-07,1.7467952371E-03
-5.5100E-07,1.7426105142E-03
-5.5000E-07,1.7571244836E-03
-5.4900E-07,1.7560506463E-03
-5.4800E-07,1.7409873605E-03
-5.4700E-07,1.7563453317E-03
-5.4600E-07,1.7592101693E-03
-5.4500E-07,1.7452197671E-03
-5.4400E-07,1.7409458756E-03
-5.4300E-07,1.7591958642E-03
-5.4200E-07,1.7453127503E-03
-5.4100E-07,1.7426443696E-03
-5.4000E-07,1.7355566621E-03
-5.3900E-07,1.7291532159E-03
-5.3800E-07,1.7419982553E-03
-5.3700E-07,1.7444449067E-03
-5.3600E-07,1.7421479821E-03
-5.3500E-07,1.7596989274E-03
-5.3400E-07,1.7441950440E-03
-5.3300E-07,1.7492819428E-03
-5.3200E-07,1.7419472337E-03
-5.3100E-07,1.7352028489E-03
-5.3000E-07,1.7399087548E-03
-5.2900E-07,1.7425327897E-03
-5.2800E-07,1.7433739305E-03
-5.2700E-07,1.7489505410E-03
-5.2600E-07,1.7291174531E-03
-5.2500E-07,1.7475376725E-03
-5.2400E-07,1.7401905656E-03
-5.2300E-07,1.7522569299E-03
-5.2200E-07,1.7360640168E-03
-5.2100E-07,1.7454977632E-03
-5.2000E-07,1.7383642793E-03
-5.1900E-07,1.7507887483E-03
-5.1800E-07,1.7539978623E-03
-5.1700E-07,1.7640767694E-03
-5.1600E-07,1.7378483415E-03
-5.1500E-07,1.7332192063E-03
-5.1400E-07,1.7281714082E-03
-5.1300E-07,1.7408862710E-03
-5.1200E-07,1.7382069230E-03
-5.1100E-07,1.7543907762E-03
-5.1000E-07,1.7207008004E-03
-5.0900E-07,1.7838740945E-03
-5.0800E-07,1.7375288606E-03
-5.0700E-07,1.7806802392E-03
-5.0600E-07,1.7538147569E-03
-5.0500E-07,1.7574692369E-03
-5.0400E-07,1.7481527925E-03
-5.0300E-07,1.7509365678E-03
-5.0200E-07,1.7353592515E-03
-5.0100E-07,1.7618060708E-03
-5.0000E-07,1.7422261834E-03
-4.9900E-07,1.7611423135E-03
-4.9800E-07,1.7337051034E-03
-4.9700E-07,1.7408810258E-03
-4.9600E-07,1.7194848657E-03
-4.9500E-07,1.7533488870E-03
-4.9400E-07,1.7110510468E-03
-4.9300E-07,1.7544026971E-03
-4.9200E-07,1.7407489419E-03
-4.9100E-07,1.7488284707E-03
-4.9000E-07,1.7562337518E-03
-4.8900E-07,1.7508321404E-03
-4.8800E-07,1.7355919480E-03
-4.8700E-07,1.7683745027E-03
-4.8600E-07,1.7509341836E-03
-4.8500E-07,1.7542844415E-03
-4.8400E-07,1.7329598069E-03
-4.8300E-07,1.7623372674E-03
-4.8200E-07,1.7368193269E-03
-4.8100E-07,1.7380371690E-03
-4.8000E-07,1.7272287011E-03
-4.7900E-07,1.7524085641E-03
-4.7800E-07,1.7361846566E-03
-4.7700E-07,1.7292891145E-03
-4.7600E-07,1.7433701158E-03
-4.7500E-07,1.7339277864E-03
-4.7400E-07,1.7366138101E-03
-4.7300E-07,1.7594199777E-03
-4.7200E-07,1.7325454354E-03
-4.7100E-07,1.7526598573E-03
-4.7000E-07,1.7318163514E-03
-4.6900E-07,1.7519655824E-03
-4.6800E-07,1.7237516046E-03
-4.6700E-07,1.7423711419E-03
-4.6600E-07,1.7278333306E-03
-4.6500E-07,1.7423568368E-03
-4.6400E-07,1.7346311212E-03
-4.6300E-07,1.7556501031E-03
-4.6200E-07,1.7231407762E-03
-4.6100E-07,1.7536411881E-03
-4.6000E-07,1.7568159699E-03
-4.5900E-07,1.7448163629E-03
-4.5800E-07,1.7376032472E-03
-4.5700E-07,1.7676120400E-03
-4.5600E-07,1.7100649476E-03
-4.5500E-07,1.7425881028E-03
-4.5400E-07,1.7557836175E-03
-4.5300E-07,1.7546368241E-03
-4.5200E-07,1.7388039231E-03
-4.5100E-07,1.7276945710E-03
-4.5000E-07,1.7416363358E-03
-4.4900E-07,1.7646237016E-03
-4.4800E-07,1.7381926179E-03
-4.4700E-07,1.7558422685E-03
-4.4600E-07,1.7399116158E-03
-4.4500E-07,1.7417302728E-03
-4.4400E-07,1.7447014451E-03
-4.4300E-07,1.7504139543E-03
-4.4200E-07,1.7456746697E-03
-4.4100E-07,1.7447071671E-03
-4.4000E-07,1.7397103906E-03
-4.3900E-07,1.7449360490E-03
-4.3800E-07,1.7310886979E-03
-4.3700E-07,1.7469368577E-03
-4.3600E-07,1.7287235856E-03
-4.3500E-07,1.7320819497E-03
-4.3400E-07,1.7285571694E-03
-4.3300E-07,1.7393074632E-03
-4.3200E-07,1.7585325837E-03
-4.3100E-07,1.7374101281E-03
-4.3000E-07,1.7377248406E-03
-4.2900E-07,1.7286682725E-03
-4.2800E-07,1.7541561723E-03
-4.2700E-07,1.7417750955E-03
-4.2600E-07,1.7405963540E-03
-4.2500E-07,1.7471809983E-03
-4.2400E-07,1.7361307740E-03
-4.2300E-07,1.7571263909E-03
-4.2200E-07,1.7286644578E-03
-4.2100E-07,1.7458954453E-03
-4.2000E-07,1.7474151254E-03
-4.1900E-07,1.7368937135E-03
-4.1800E-07,1.7238560319E-03
-4.1700E-07,1.7563381791E-03
-4.1600E-07,1.7215853333E-03
-4.1500E-07,1.7441321015E-03
-4.1400E-07,1.7166977525E-03
-4.1300E-07,1.7289128900E-03
-4.1200E-07,1.7335634828E-03
-4.1100E-07,1.7483320832E-03
-4.1000E-07,1.7301397920E-03
-4.0900E-07,1.7551794648E-03
-4.0800E-07,1.7242117524E-03
-4.0700E-07,1.7450495362E-03
-4.0600E-07,1.7163730264E-03
-4.0500E-07,1.7434325814E-03
-4.0400E-07,1.7486210465E-03
-4.0300E-07,1.7475515008E-03
-4.0200E-07,1.7415834069E-03
-4.0100E-07,1.7596655488E-03
-4.0000E-07,1.7346749902E-03
-3.9900E-07,1.7372155786E-03
-3.9800E-07,1.7338820100E-03
-3.9700E-07,1.7658930421E-03
-3.9600E-07,1.7370901704E-03
-3.9500E-07,1.7614713311E-03
-3.9400E-07,1.7425394654E-03
-3.9300E-07,1.7330670953E-03
-3.9200E-07,1.7472382188E-03
-3.9100E-07,1.7324729562E-03
-3.9000E-07,1.7478924394E-03
-3.8900E-07,1.7822809815E-03
-3.8800E-07,1.7486014962E-03
-3.8700E-07,1.7537627816E-03
-3.8600E-07,1.7612739205E-03
-3.8500E-07,1.7503805757E-03
-3.8400E-07,1.7347264886E-03
-3.8300E-07,1.7481351495E-03
-3.8200E-07,1.7493463159E-03
-3.8100E-07,1.7494297624E-03
-3.8000E-07,1.7426195741E-03
-3.7900E-07,1.7651763558E-03
-3.7800E-07,1.7366686463E-03
-3.7700E-07,1.7480030656E-03
-3.7600E-07,1.7563915849E-03
-3.7500E-07,1.7728043199E-03
-3.7400E-07,1.7364650369E-03
-3.7300E-07,1.7742992043E-03
-3.7200E-07,1.7477465272E-03
-3.7100E-07,1.7502260804E-03
-3.7000E-07,1.7526741624E-03
-3.6900E-07,1.7428346276E-03
-3.6800E-07,1.7485824227E-03
-3.6700E-07,1.7507477403E-03
-3.6600E-07,1.7600961328E-03
-3.6500E-07,1.7427616715E-03
-3.6400E-07,1.7589984536E-03
-3.6300E-07,1.7565370202E-03
-3.6200E-07,1.7507115006E-03
-3.6100E-07,1.7466502786E-03
-3.6000E-07,1.7464728951E-03
-3.5900E-07,1.7240138650E-03
-3.5800E-07,1.7555537820E-03
-3.5700E-07,1.7612476945E-03
-3.5600E-07,1.7496371865E-03
-3.5500E-07,1.7359152436E-03
-3.5400E-07,1.7526994348E-03
-3.5300E-07,1.7582064271E-03
-3.5200E-07,1.7621641755E-03
-3.5100E-07,1.7452259660E-03
-3.5000E-07,1.7642789483E-03
-3.4900E-07,1.7563877702E-03
-3.4800E-07,1.7506518960E-03
-3.4700E-07,1.7387295365E-03
-3.4600E-07,1.7473574281E-03
-3.4500E-07,1.7725229859E-03
-3.4400E-07,1.7288137078E-03
-3.4300E-07,1.7635245919E-03
-3.4200E-07,1.7359004617E-03
-3.4100E-07,1.7542300820E-03
-3.4000E-07,1.7640290856E-03
-3.3900E-07,1.7768712640E-03
-3.3800E-07,1.7508044839E-03
-3.3700E-07,1.7788224816E-03
-3.3600E-07,1.7501311898E-03
-3.3500E-07,1.7655602098E-03
-3.3400E-07,1.7412796617E-03
-3.3300E-07,1.7590284944E-03
-3.3200E-07,1.7502589822E-03
-3.3100E-07,1.7683401704E-03
-3.3000E-07,1.7411585450E-03
-3.2900E-07,1.7748447061E-03
-3.2800E-07,1.7400251031E-03
-3.2700E-07,1.7671709657E-03
-3.2600E-07,1.7620545030E-03
-3.2500E-07,1.7857666612E-03
-3.2400E-07,1.7730169892E-03
-3.2300E-07,1.7805934548E-03
-3.2200E-07,1.7776127458E-03
-3.2100E-07,1.7923203111E-03
-3.2000E-07,1.7964830995E-03
-3.1900E-07,1.7991266847E-03
-3.1800E-07,1.8015952706E-03
-3.1700E-07,1.8053522706E-03
-3.1600E-07,1.7918663621E-03
-3.1500E-07,1.8306055665E-03
-3.1400E-07,1.8175879121E-03
-3.1300E-07,1.8233070970E-03
-3.1200E-07,1.7993546128E-03
-3.1100E-07,1.8123145700E-03
-3.1000E-07,1.8078108430E-03
-3.0900E-07,1.8155189157E-03
-3.0800E-07,1.8233309388E-03
-3.0700E-07,1.8177643418E-03
-3.0600E-07,1.8341942430E-03
-3.0500E-07,1.8189502358E-03
-3.0400E-07,1.8453636765E-03
-3.0300E-07,1.8365769982E-03
-3.0200E-07,1.8394652009E-03
-3.0100E-07,1.8320675492E-03
-3.0000E-07,1.8524423242E-03
-2.9900E-07,1.8407626748E-03
-2.9800E-07,1.8490944505E-03
-2.9700E-07,1.8833776116E-03
-2.9600E-07,1.8360677361E-03
-2.9500E-07,1.8646760583E-03
-2.9400E-07,1.8700008988E-03
-2.9300E-07,1.8614702821E-03
-2.9200E-07,1.8817263246E-03
-2.9100E-07,1.8773351312E-03
-2.9000E-07,1.8778858781E-03
-2.8900E-07,1.8825507760E-03
-2.8800E-07,1.8860045075E-03
-2.8700E-07,1.8845611215E-03
-2.8600E-07,1.9134588838E-03
-2.8500E-07,1.9071870446E-03
-2.8400E-07,1.9188933969E-03
-2.8300E-07,1.9488335252E-03
-2.8200E-07,1.9342241883E-03
-2.8100E-07,1.9546895623E-03
-2.8000E-07,1.9212241769E-03
-2.7900E-07,1.9357200265E-03
-2.7800E-07,1.9332767129E-03
-2.7700E-07,1.9306092858E-03
-2.7600E-07,1.9419780374E-03
-2.7500E-07,1.9667292237E-03
-2.7400E-07,1.9571786523E-03
-2.7300E-07,1.9667130113E-03
-2.7200E-07,1.9709277749E-03
-2.7100E-07,1.9813848138E-03
-2.7000E-07,1.9859877229E-03
-2.6900E-07,2.0091705918E-03
-2.6800E-07,2.0087166429E-03
-2.6700E-07,2.0324731469E-03
-2.6600E-07,2.0121822953E-03
-2.6500E-07,2.0404806733E-03
-2.6400E-07,2.0391989350E-03
-2.6300E-07,2.0482597947E-03
-2.6200E-07,2.0546742082E-03
-2.6100E-07,2.0643606782E-03
-2.6000E-07,2.0739756227E-03
-2.5900E-07,2.0956593156E-03
-2.5800E-07,2.1075473428E-03
-2.5700E-07,2.1036587358E-03
-2.5600E-07,2.1207352281E-03
-2.5500E-07,2.1236348748E-03
-2.5400E-07,2.1331959367E-03
-2.5300E-07,2.1382070184E-03
-2.5200E-07,2.1666670442E-03
-2.5100E-07,2.1595030427E-03
-2.5000E-07,2.1719332337E-03
-2.4900E-07,2.1916804910E-03
-2.4800E-07,2.2042813897E-03
-2.4700E-07,2.2173057199E-03
-2.4600E-07,2.2066136003E-03
-2.4500E-07,2.2363062501E-03
-2.4400E-07,2.2451062799E-03
-2.4300E-07,2.2708163857E-03
-2.4200E-07,2.2634764314E-03
-2.4100E-07,2.2831516862E-03
-2.4000E-07,2.3140683770E-03
-2.3900E-07,2.3191605210E-03
-2.3800E-07,2.3294759393E-03
-2.3700E-07,2.3551979661E-03
-2.3600E-07,2.3703356385E-03
-2.3500E-07,2.4046917558E-03
