Time,V
1.2420E-06,4.5690813303E-03
1.2430E-06,4.5236332178E-03
1.2440E-06,4.5376087427E-03
1.2450E-06,4.5236286402E-03
1.2460E-06,4.5207926035E-03
1.2470E-06,4.5036546946E-03
1.2480E-06,4.5256796122E-03
1.2490E-06,4.5106027842E-03
1.2500E-06,4.5312784433E-03
1.2510E-06,4.4993974924E-03
1.2520E-06,4.5058042765E-03
1.2530E-06,4.4890175104E-03
1.2540E-06,4.4868908167E-03
1.2550E-06,4.4714464426E-03
1.2560E-06,4.4827926874E-03
1.2570E-06,4.4801248789E-03
1.2580E-06,4.4752397776E-03
1.2590E-06,4.4608204126E-03
1.2600E-06,4.4590471506E-03
1.2610E-06,4.4528581858E-03
1.2620E-06,4.4361946344E-03
1.2630E-06,4.4187130213E-03
1.2640E-06,4.4368530512E-03
1.2650E-06,4.4079447031E-03
1.2660E-06,4.4104995966E-03
1.2670E-06,4.4142425776E-03
1.2680E-06,4.4097784281E-03
1.2690E-06,4.4092317820E-03
1.2700E-06,4.3822794199E-03
1.2710E-06,4.3595024347E-03
1.2720E-06,4.3692035913E-03
1.2730E-06,4.3493948221E-03
1.2740E-06,4.3667360544E-03
1.2750E-06,4.3225174189E-03
1.2760E-06,4.3198042154E-03
1.2770E-06,4.3205198526E-03
1.2780E-06,4.3298401117E-03
1.2790E-06,4.3105625391E-03
1.2800E-06,4.3254326105E-03
1.2810E-06,4.2962455988E-03
1.2820E-06,4.3070951700E-03
1.2830E-06,4.3077026606E-03
1.2840E-06,4.3071308374E-03
1.2850E-06,4.2856279612E-03
1.2860E-06,4.3029739618E-03
1.2870E-06,4.2531040430E-03
1.2880E-06,4.2774074793E-03
1.2890E-06,4.2523866892E-03
1.2900E-06,4.2611253977E-03
1.2910E-06,4.2156181574E-03
1.2920E-06,4.2543932199E-03
1.2930E-06,4.2233406305E-03
1.2940E-06,4.2431179285E-03
1.2950E-06,4.1968492746E-03
1.2960E-06,4.2074014902E-03
1.2970E-06,4.2136820078E-03
1.2980E-06,4.2036594629E-03
1.2990E-06,4.1877453089E-03
1.3000E-06,4.2099733591E-03
1.3010E-06,4.1710478067E-03
1.3020E-06,4.1773622751E-03
1.3030E-06,4.1696108103E-03
1.3040E-06,4.1769994974E-03
1.3050E-06,4.1596740961E-03
1.3060E-06,4.1811184168E-03
1.3070E-06,4.1427608728E-03
1.3080E-06,4.1764385462E-03
1.3090E-06,4.1518541574E-03
1.3100E-06,4.1704529047E-03
1.3110E-06,4.1225122690E-03
1.3120E-06,4.1363353968E-03
1.3130E-06,4.1215231180E-03
1.3140E-06,4.1396934748E-03
1.3150E-06,4.1136587381E-03
1.3160E-06,4.1193739176E-03
1.3170E-06,4.1026647806E-03
1.3180E-06,4.1041652918E-03
1.3190E-06,4.0939007044E-03
1.3200E-06,4.0965336084E-03
1.3210E-06,4.0826027155E-03
1.3220E-06,4.0728960276E-03
1.3230E-06,4.0615240335E-03
1.3240E-06,4.0706039667E-03
1.3250E-06,4.0641029596E-03
1.3260E-06,4.0613689661E-03
1.3270E-06,4.0664108515E-03
1.3280E-06,4.0440124750E-03
1.3290E-06,4.0740253687E-03
1.3300E-06,4.0141811609E-03
1.3310E-06,4.0313753366E-03
1.3320E-06,3.9953983545E-03
1.3330E-06,4.0062254190E-03
1.3340E-06,3.9962383509E-03
1.3350E-06,3.9929025888E-03
1.3360E-06,3.9975260019E-03
1.3370E-06,3.9879051447E-03
1.3380E-06,3.9797416925E-03
1.3390E-06,3.9936298609E-03
1.3400E-06,3.9543583155E-03
1.3410E-06,3.9882063150E-03
1.3420E-06,3.9778763056E-03
1.3430E-06,3.9967556238E-03
1.3440E-06,3.9517879725E-03
1.3450E-06,3.9372402430E-03
1.3460E-06,3.9729101419E-03
1.3470E-06,3.9486299753E-03
1.3480E-06,3.9564943552E-03
1.3490E-06,3.9448318720E-03
1.3500E-06,3.9164417505E-03
1.3510E-06,3.9202408075E-03
1.3520E-06,3.9174721003E-03
1.3530E-06,3.9123251200E-03
1.3540E-06,3.9120380640E-03
1.3550E-06,3.9085769892E-03
1.3560E-06,3.8822860956E-03
1.3570E-06,3.8935064554E-03
1.3580E-06,3.9133001566E-03
1.3590E-06,3.8964496851E-03
1.3600E-06,3.8864046335E-03
1.3610E-06,3.8906505823E-03
1.3620E-06,3.8841949701E-03
1.3630E-06,3.8486044168E-03
