

*** Start of Header ***

Signature:  	 HERA Writer V 1.1
Separator TAB
Decimal Separator:  "." 
Date:  	 05/06/2025 
Time:  	 10:01:14 
Username:  	 Guest 
Description:  	 Charge Histogram  
Dataset Channels: 	 2 
Dataset Samples:  	 1500 

Data taking Conditions:  	 L.E.D. Driver Setting:  
 
Dataset metadata
Date / Time creation: 	 20250605-T100114 
User: 	 Guest 
Activity code: 	 20 
Sub-Activity code: 	 1 
Sub-Activity: 	 A1.1 SiPM Characterization 

PSAU settings:
 Channel in use: 	 1 

Channels setting follow: 	  
Ch.:  	 0 
SiPM Serial: 	 10564 
Bias Voltage [V]: 	 55,00 
Gain [dB]: 	 25,00 
Threshold [mV]: 	 -10,00 
Channel Temperature [°C]: 	 21,40 
T Compensation:  	 Off 
dV/dT 	 20,00 
Ch.:  	 1 
SiPM Serial: 	 10567 
Bias Voltage [V]: 	 55,00 
Gain [dB]: 	 25,00 
Threshold [mV]: 	 -250,00 
Channel Temperature [°C]: 	 27,90 
T Compensation:  	 Off 
dV/dT 	 20,00 

DGTZ settings:
 Model: 	 DT5720A 
Model #: 	 9 
Serial #: 	 1164 
Channel 0 Status: 	 Off 
Channel 1 Status: 	 On 
DC Offset 0: 	 -38 
DC Offset 1: 	 0 
Trigger Mode: 	 FALSE 
Trigger Rise Time: 	 8 
Trigger Mean: 	 8 
Trigger 0 Thresh.: 	 30 
Trigger 1 Thresh.: 	 0 
Gate Mode: 	 FALSE 
Gate Width|Pre|Hold: 	 200 | 72 | 5000 
Baseline Mean|Thresh.|NoFlatTime: 	 16 | 8 | 5000 
Coincidence Status: 	 FALSE 
Coincidence on GPO|Time: 	 0 | 0 
*** End of Header ***
 
ADC Channel	Counts	 
-97.50 	0 	
-92.50 	0 	
-87.50 	0 	
-82.50 	0 	
-77.50 	0 	
-72.50 	0 	
-67.50 	0 	
-62.50 	0 	
-57.50 	0 	
-52.50 	0 	
-47.50 	1 	
-42.50 	1 	
-37.50 	0 	
-32.50 	0 	
-27.50 	0 	
-22.50 	1 	
-17.50 	5 	
-12.50 	6 	
-7.50 	5 	
-2.50 	5 	
2.50 	4 	
7.50 	7 	
12.50 	4 	
17.50 	4 	
22.50 	1 	
27.50 	1 	
32.50 	2 	
37.50 	0 	
42.50 	0 	
47.50 	0 	
52.50 	0 	
57.50 	0 	
62.50 	0 	
67.50 	0 	
72.50 	1 	
77.50 	1 	
82.50 	0 	
87.50 	0 	
92.50 	0 	
97.50 	0 	
102.50 	1 	
107.50 	2 	
112.50 	2 	
117.50 	3 	
122.50 	15 	
127.50 	13 	
132.50 	24 	
137.50 	26 	
142.50 	31 	
147.50 	59 	
152.50 	59 	
157.50 	54 	
162.50 	32 	
167.50 	37 	
172.50 	24 	
177.50 	19 	
182.50 	14 	
187.50 	4 	
192.50 	1 	
197.50 	7 	
202.50 	2 	
207.50 	4 	
212.50 	2 	
217.50 	2 	
222.50 	1 	
227.50 	1 	
232.50 	3 	
237.50 	4 	
242.50 	1 	
247.50 	1 	
252.50 	6 	
257.50 	5 	
262.50 	9 	
267.50 	13 	
272.50 	25 	
277.50 	22 	
282.50 	40 	
287.50 	82 	
292.50 	104 	
297.50 	138 	
302.50 	187 	
307.50 	179 	
312.50 	196 	
317.50 	182 	
322.50 	181 	
327.50 	121 	
332.50 	110 	
337.50 	64 	
342.50 	56 	
347.50 	35 	
352.50 	24 	
357.50 	22 	
362.50 	15 	
367.50 	24 	
372.50 	13 	
377.50 	12 	
382.50 	9 	
387.50 	14 	
392.50 	14 	
397.50 	15 	
402.50 	9 	
407.50 	23 	
412.50 	25 	
417.50 	38 	
422.50 	40 	
427.50 	58 	
432.50 	93 	
437.50 	144 	
442.50 	182 	
447.50 	256 	
452.50 	356 	
457.50 	468 	
462.50 	527 	
467.50 	578 	
472.50 	559 	
477.50 	476 	
482.50 	417 	
487.50 	338 	
492.50 	255 	
497.50 	188 	
502.50 	145 	
507.50 	107 	
512.50 	80 	
517.50 	65 	
522.50 	61 	
527.50 	45 	
532.50 	45 	
537.50 	61 	
542.50 	46 	
547.50 	40 	
