ADC Channel - Charge distribution,Counts - Charge distribution
-21.0,123.0
-19.0,113.0
-17.0,129.0
-15.0,125.0
-13.0,148.0
-11.0,145.0
-9.0,126.0
-7.0,108.0
-5.0,132.0
-3.0,124.0
-1.0,142.0
1.0,158.0
3.0,136.0
5.0,153.0
7.0,148.0
9.0,114.0
11.0,120.0
13.0,122.0
15.0,113.0
17.0,125.0
19.0,123.0
21.0,111.0
23.0,122.0
25.0,120.0
27.0,111.0
29.0,107.0
31.0,123.0
33.0,91.0
35.0,92.0
37.0,86.0
39.0,91.0
41.0,83.0
43.0,86.0
45.0,86.0
47.0,66.0
49.0,79.0
51.0,71.0
53.0,57.0
55.0,51.0
57.0,41.0
59.0,49.0
61.0,48.0
63.0,47.0
65.0,54.0
67.0,42.0
69.0,34.0
71.0,37.0
73.0,42.0
75.0,25.0
77.0,21.0
79.0,35.0
81.0,17.0
83.0,26.0
85.0,17.0
87.0,19.0
89.0,21.0
91.0,19.0
93.0,10.0
95.0,9.0
97.0,11.0
99.0,15.0
101.0,8.0
103.0,5.0
105.0,11.0
107.0,8.0
109.0,7.0
111.0,8.0
113.0,6.0
115.0,7.0
117.0,4.0
119.0,3.0
121.0,3.0
123.0,3.0
125.0,2.0
127.0,4.0
129.0,3.0
131.0,1.0
133.0,4.0
135.0,4.0
137.0,1.0
139.0,3.0
141.0,3.0
143.0,1.0
145.0,5.0
147.0,1.0
149.0,0.0
151.0,2.0
153.0,0.0
155.0,0.0
157.0,6.0
159.0,0.0
161.0,0.0
163.0,0.0
165.0,1.0
167.0,1.0
169.0,0.0
171.0,2.0
173.0,1.0
175.0,0.0
177.0,0.0
179.0,0.0
181.0,3.0
183.0,1.0
185.0,0.0
187.0,1.0
189.0,0.0
191.0,0.0
193.0,2.0
195.0,0.0
197.0,2.0
199.0,1.0
201.0,1.0
203.0,1.0
205.0,0.0
207.0,2.0
209.0,1.0
211.0,0.0
213.0,0.0
215.0,0.0
217.0,0.0
219.0,0.0
221.0,0.0
223.0,1.0
225.0,0.0
227.0,0.0
229.0,0.0
231.0,0.0
233.0,3.0
235.0,0.0
237.0,1.0
239.0,0.0
241.0,1.0
243.0,0.0
245.0,1.0
247.0,0.0
249.0,0.0
251.0,0.0
253.0,0.0
255.0,2.0
257.0,0.0
259.0,0.0
261.0,1.0
263.0,0.0
265.0,1.0
267.0,0.0
269.0,0.0
271.0,0.0
273.0,0.0
275.0,0.0
277.0,1.0
279.0,0.0
281.0,0.0
283.0,0.0
285.0,0.0
287.0,0.0
289.0,0.0
291.0,0.0
293.0,1.0
295.0,0.0
297.0,0.0
299.0,2.0
301.0,0.0
303.0,0.0
305.0,0.0
307.0,1.0
309.0,0.0
311.0,0.0
313.0,0.0
315.0,1.0
317.0,0.0
319.0,0.0
321.0,1.0
323.0,0.0
325.0,0.0
327.0,0.0
329.0,0.0
331.0,1.0
333.0,0.0
335.0,0.0
337.0,0.0
339.0,0.0
341.0,0.0
343.0,0.0
345.0,0.0
347.0,0.0
349.0,0.0
351.0,0.0
353.0,0.0
355.0,0.0
357.0,0.0
359.0,1.0
361.0,0.0
363.0,0.0
365.0,0.0
367.0,0.0
369.0,0.0
371.0,0.0
373.0,1.0
375.0,0.0
377.0,0.0
379.0,1.0
381.0,0.0
383.0,0.0
385.0,0.0
387.0,0.0
389.0,1.0
391.0,0.0
393.0,0.0
395.0,0.0
397.0,0.0
399.0,0.0
401.0,0.0
403.0,0.0
405.0,0.0
407.0,0.0
409.0,0.0
411.0,0.0
413.0,0.0
415.0,1.0
417.0,0.0
419.0,0.0
421.0,0.0
423.0,0.0
425.0,0.0
427.0,0.0
429.0,0.0
431.0,0.0
433.0,0.0
435.0,0.0
437.0,0.0
439.0,0.0
441.0,0.0
443.0,0.0
445.0,0.0
447.0,0.0
449.0,0.0
451.0,0.0
453.0,1.0
455.0,0.0
457.0,0.0
459.0,0.0
461.0,0.0
463.0,1.0
465.0,0.0
467.0,1.0
469.0,0.0
471.0,0.0
473.0,1.0
475.0,0.0
477.0,0.0
479.0,0.0
481.0,0.0
483.0,0.0
485.0,1.0
487.0,0.0
489.0,0.0
491.0,0.0
493.0,0.0
495.0,0.0
497.0,0.0
499.0,0.0
501.0,1.0
503.0,2.0
505.0,1.0
507.0,0.0
509.0,0.0
511.0,1.0
513.0,1.0
515.0,0.0
517.0,1.0
519.0,0.0
521.0,0.0
523.0,0.0
525.0,3.0
527.0,4.0
529.0,1.0
531.0,1.0
533.0,0.0
535.0,1.0
537.0,2.0
539.0,2.0
541.0,0.0
543.0,1.0
545.0,0.0
547.0,2.0
549.0,1.0
551.0,0.0
553.0,1.0
555.0,2.0
557.0,5.0
559.0,2.0
561.0,1.0
563.0,1.0
565.0,2.0
567.0,3.0
569.0,1.0
571.0,3.0
573.0,4.0
575.0,1.0
577.0,1.0
579.0,7.0
581.0,4.0
583.0,8.0
585.0,1.0
587.0,4.0
589.0,2.0
591.0,4.0
593.0,2.0
595.0,5.0
597.0,6.0
599.0,6.0
601.0,5.0
603.0,2.0
605.0,6.0
607.0,8.0
609.0,5.0
611.0,8.0
613.0,5.0
615.0,4.0
617.0,11.0
619.0,7.0
621.0,9.0
623.0,12.0
625.0,6.0
627.0,12.0
629.0,10.0
631.0,14.0
633.0,12.0
635.0,13.0
637.0,11.0
639.0,18.0
641.0,16.0
643.0,14.0
645.0,14.0
647.0,18.0
649.0,6.0
651.0,17.0
653.0,24.0
655.0,31.0
657.0,19.0
659.0,21.0
661.0,25.0
663.0,21.0
665.0,22.0
667.0,19.0
669.0,31.0
671.0,28.0
673.0,28.0
675.0,43.0
677.0,38.0
679.0,37.0
681.0,36.0
683.0,40.0
685.0,44.0
687.0,39.0
689.0,51.0
691.0,63.0
693.0,50.0
695.0,75.0
697.0,65.0
699.0,72.0
701.0,71.0
703.0,78.0
705.0,68.0
707.0,81.0
709.0,106.0
711.0,98.0
713.0,96.0
715.0,97.0
717.0,95.0
719.0,112.0
721.0,110.0
723.0,121.0
725.0,127.0
727.0,139.0
729.0,121.0
731.0,166.0
733.0,154.0
735.0,130.0
737.0,157.0
739.0,171.0
741.0,188.0
743.0,187.0
745.0,196.0
747.0,223.0
749.0,183.0
751.0,196.0
753.0,219.0
755.0,204.0
757.0,225.0
759.0,221.0
761.0,257.0
763.0,257.0
765.0,267.0
767.0,265.0
769.0,270.0
771.0,276.0
773.0,283.0
775.0,297.0
777.0,313.0
779.0,292.0
781.0,312.0
783.0,332.0
785.0,320.0
787.0,300.0
789.0,281.0
791.0,301.0
793.0,314.0
795.0,329.0
797.0,308.0
799.0,307.0
801.0,290.0
803.0,332.0
805.0,325.0
807.0,337.0
809.0,310.0
811.0,331.0
813.0,294.0
815.0,345.0
817.0,326.0
819.0,298.0
821.0,344.0
823.0,300.0
825.0,298.0
827.0,301.0
829.0,285.0
831.0,284.0
833.0,254.0
835.0,261.0
837.0,257.0
839.0,260.0
841.0,246.0
843.0,269.0
845.0,230.0
847.0,208.0
849.0,235.0
851.0,220.0
853.0,218.0
855.0,172.0
857.0,190.0
859.0,191.0
861.0,163.0
863.0,187.0
865.0,169.0
867.0,164.0
869.0,149.0
871.0,137.0
873.0,129.0
875.0,130.0
877.0,131.0
879.0,126.0
881.0,96.0
883.0,92.0
885.0,110.0
887.0,88.0
889.0,73.0
891.0,77.0
893.0,80.0
895.0,70.0
897.0,59.0
899.0,66.0
901.0,57.0
903.0,41.0
905.0,50.0
907.0,60.0
909.0,50.0
911.0,50.0
913.0,40.0
915.0,38.0
917.0,42.0
919.0,33.0
921.0,35.0
923.0,31.0
925.0,25.0
927.0,31.0
929.0,28.0
931.0,24.0
933.0,19.0
935.0,21.0
937.0,18.0
939.0,19.0
941.0,15.0
943.0,13.0
945.0,9.0
947.0,9.0
949.0,10.0
951.0,11.0
953.0,7.0
955.0,4.0
957.0,9.0
959.0,12.0
961.0,7.0
963.0,7.0
965.0,4.0
967.0,7.0
969.0,5.0
971.0,6.0
973.0,8.0
975.0,13.0
977.0,4.0
979.0,2.0
981.0,2.0
983.0,3.0
985.0,3.0
987.0,5.0
989.0,6.0
991.0,3.0
993.0,6.0
995.0,6.0
997.0,1.0
999.0,5.0
1001.0,2.0
1003.0,4.0
1005.0,7.0
1007.0,2.0
1009.0,8.0
1011.0,2.0
1013.0,5.0
1015.0,5.0
1017.0,6.0
1019.0,2.0
1021.0,1.0
1023.0,2.0
1025.0,4.0
1027.0,2.0
1029.0,1.0
1031.0,1.0
1033.0,4.0
1035.0,1.0
1037.0,2.0
1039.0,1.0
1041.0,0.0
1043.0,0.0
1045.0,2.0
1047.0,2.0
1049.0,0.0
1051.0,1.0
1053.0,1.0
1055.0,3.0
1057.0,4.0
1059.0,4.0
1061.0,4.0
1063.0,5.0
1065.0,3.0
1067.0,4.0
1069.0,2.0
1071.0,3.0
1073.0,2.0
1075.0,1.0
1077.0,4.0
1079.0,2.0
1081.0,5.0
1083.0,1.0
1085.0,3.0
1087.0,2.0
1089.0,1.0
1091.0,1.0
1093.0,6.0
1095.0,1.0
1097.0,0.0
1099.0,4.0
1101.0,4.0
1103.0,7.0
1105.0,1.0
1107.0,0.0
1109.0,1.0
1111.0,3.0
1113.0,3.0
1115.0,3.0
1117.0,1.0
1119.0,3.0
1121.0,4.0
1123.0,3.0
1125.0,0.0
1127.0,1.0
1129.0,2.0
1131.0,2.0
1133.0,3.0
1135.0,1.0
1137.0,2.0
1139.0,3.0
1141.0,4.0
1143.0,3.0
1145.0,0.0
1147.0,1.0
1149.0,2.0
1151.0,2.0
1153.0,3.0
1155.0,2.0
1157.0,2.0
1159.0,3.0
1161.0,2.0
1163.0,0.0
1165.0,3.0
1167.0,1.0
1169.0,2.0
1171.0,1.0
1173.0,1.0
1175.0,0.0
1177.0,2.0
1179.0,0.0
1181.0,3.0
1183.0,0.0
1185.0,0.0
1187.0,2.0
1189.0,1.0
1191.0,2.0
1193.0,0.0
1195.0,1.0
1197.0,3.0
1199.0,3.0
1201.0,2.0
1203.0,1.0
1205.0,1.0
1207.0,5.0
1209.0,4.0
1211.0,0.0
1213.0,0.0
1215.0,2.0
1217.0,4.0
1219.0,1.0
1221.0,1.0
1223.0,1.0
1225.0,2.0
1227.0,2.0
1229.0,2.0
1231.0,5.0
1233.0,1.0
1235.0,4.0
1237.0,1.0
1239.0,2.0
1241.0,1.0
1243.0,1.0
1245.0,0.0
1247.0,3.0
1249.0,3.0
1251.0,2.0
1253.0,2.0
1255.0,3.0
1257.0,3.0
1259.0,0.0
1261.0,1.0
1263.0,3.0
1265.0,2.0
1267.0,2.0
1269.0,4.0
1271.0,4.0
1273.0,2.0
1275.0,2.0
1277.0,0.0
1279.0,4.0
1281.0,2.0
1283.0,2.0
1285.0,0.0
1287.0,2.0
1289.0,0.0
1291.0,4.0
1293.0,3.0
1295.0,5.0
1297.0,1.0
1299.0,3.0
1301.0,0.0
1303.0,1.0
1305.0,1.0
1307.0,1.0
1309.0,2.0
1311.0,4.0
1313.0,2.0
1315.0,3.0
1317.0,3.0
1319.0,3.0
1321.0,2.0
1323.0,7.0
1325.0,3.0
1327.0,1.0
1329.0,1.0
1331.0,3.0
1333.0,4.0
1335.0,3.0
1337.0,2.0
1339.0,3.0
1341.0,2.0
1343.0,4.0
1345.0,5.0
1347.0,2.0
1349.0,3.0
1351.0,1.0
1353.0,4.0
1355.0,2.0
1357.0,2.0
1359.0,2.0
1361.0,3.0
1363.0,3.0
1365.0,7.0
1367.0,4.0
1369.0,7.0
1371.0,7.0
1373.0,7.0
1375.0,5.0
1377.0,4.0
1379.0,6.0
1381.0,5.0
1383.0,9.0
1385.0,4.0
1387.0,8.0
1389.0,4.0
1391.0,4.0
1393.0,7.0
1395.0,6.0
1397.0,6.0
1399.0,7.0
1401.0,8.0
1403.0,4.0
1405.0,14.0
1407.0,9.0
1409.0,15.0
1411.0,11.0
1413.0,15.0
1415.0,13.0
1417.0,8.0
1419.0,12.0
1421.0,13.0
1423.0,23.0
1425.0,18.0
1427.0,12.0
1429.0,25.0
1431.0,18.0
1433.0,17.0
1435.0,18.0
1437.0,19.0
1439.0,27.0
1441.0,31.0
1443.0,21.0
1445.0,22.0
1447.0,29.0
1449.0,32.0
1451.0,29.0
1453.0,31.0
1455.0,32.0
1457.0,44.0
1459.0,30.0
1461.0,41.0
1463.0,55.0
1465.0,33.0
1467.0,48.0
1469.0,48.0
1471.0,49.0
1473.0,62.0
1475.0,63.0
1477.0,66.0
1479.0,61.0
1481.0,65.0
1483.0,54.0
1485.0,54.0
1487.0,72.0
1489.0,85.0
1491.0,87.0
1493.0,81.0
1495.0,90.0
1497.0,112.0
1499.0,95.0
1501.0,111.0
1503.0,93.0
1505.0,115.0
1507.0,102.0
1509.0,126.0
1511.0,124.0
1513.0,129.0
1515.0,147.0
1517.0,161.0
1519.0,141.0
1521.0,136.0
1523.0,162.0
1525.0,160.0
1527.0,195.0
1529.0,202.0
1531.0,160.0
1533.0,187.0
1535.0,213.0
1537.0,219.0
1539.0,212.0
1541.0,198.0
1543.0,251.0
1545.0,236.0
1547.0,231.0
1549.0,242.0
1551.0,247.0
1553.0,276.0
1555.0,258.0
1557.0,268.0
1559.0,309.0
1561.0,273.0
1563.0,281.0
1565.0,328.0
1567.0,304.0
1569.0,322.0
1571.0,360.0
1573.0,310.0
1575.0,371.0
1577.0,348.0
1579.0,377.0
1581.0,360.0
1583.0,405.0
1585.0,362.0
1587.0,376.0
1589.0,421.0
1591.0,390.0
1593.0,408.0
1595.0,404.0
1597.0,426.0
1599.0,418.0
1601.0,413.0
1603.0,372.0
1605.0,463.0
1607.0,423.0
1609.0,396.0
1611.0,390.0
1613.0,430.0
1615.0,421.0
1617.0,405.0
1619.0,426.0
1621.0,398.0
1623.0,433.0
1625.0,410.0
1627.0,410.0
1629.0,434.0
1631.0,430.0
1633.0,399.0
1635.0,405.0
1637.0,372.0
1639.0,398.0
1641.0,407.0
1643.0,358.0
1645.0,391.0
1647.0,367.0
1649.0,364.0
1651.0,354.0
1653.0,332.0
1655.0,351.0
1657.0,318.0
1659.0,293.0
1661.0,312.0
1663.0,291.0
1665.0,278.0
1667.0,299.0
1669.0,260.0
1671.0,255.0
1673.0,258.0
1675.0,277.0
1677.0,244.0
1679.0,251.0
1681.0,244.0
1683.0,217.0
1685.0,207.0
1687.0,224.0
1689.0,188.0
1691.0,201.0
1693.0,175.0
1695.0,172.0
1697.0,186.0
1699.0,145.0
1701.0,148.0
1703.0,175.0
1705.0,139.0
1707.0,134.0
1709.0,123.0
1711.0,120.0
1713.0,103.0
1715.0,106.0
1717.0,121.0
1719.0,85.0
1721.0,93.0
1723.0,99.0
1725.0,83.0
1727.0,74.0
1729.0,75.0
1731.0,72.0
1733.0,66.0
1735.0,67.0
1737.0,53.0
1739.0,67.0
1741.0,47.0
1743.0,48.0
1745.0,47.0
1747.0,39.0
1749.0,37.0
1751.0,38.0
1753.0,39.0
1755.0,31.0
1757.0,31.0
1759.0,27.0
1761.0,25.0
1763.0,31.0
1765.0,19.0
1767.0,25.0
1769.0,26.0
1771.0,27.0
1773.0,15.0
1775.0,19.0
1777.0,12.0
1779.0,14.0
1781.0,12.0
1783.0,22.0
1785.0,15.0
1787.0,10.0
1789.0,11.0
1791.0,11.0
1793.0,15.0
1795.0,10.0
1797.0,13.0
1799.0,11.0
1801.0,13.0
1803.0,4.0
1805.0,8.0
1807.0,9.0
1809.0,7.0
1811.0,11.0
1813.0,7.0
1815.0,11.0
1817.0,10.0
1819.0,10.0
1821.0,5.0
1823.0,9.0
1825.0,2.0
1827.0,5.0
1829.0,7.0
1831.0,9.0
1833.0,4.0
1835.0,7.0
1837.0,5.0
1839.0,8.0
1841.0,4.0
1843.0,10.0
1845.0,4.0
1847.0,7.0
1849.0,4.0
1851.0,1.0
1853.0,7.0
1855.0,7.0
1857.0,2.0
1859.0,7.0
1861.0,7.0
1863.0,6.0
1865.0,1.0
1867.0,9.0
1869.0,2.0
1871.0,8.0
1873.0,8.0
1875.0,7.0
1877.0,6.0
1879.0,9.0
1881.0,7.0
1883.0,3.0
1885.0,3.0
1887.0,8.0
1889.0,7.0
1891.0,6.0
1893.0,9.0
1895.0,5.0
1897.0,6.0
1899.0,5.0
1901.0,4.0
1903.0,7.0
1905.0,6.0
1907.0,5.0
1909.0,2.0
1911.0,6.0
1913.0,3.0
1915.0,4.0
1917.0,4.0
1919.0,8.0
1921.0,4.0
1923.0,6.0
1925.0,5.0
1927.0,5.0
1929.0,3.0
1931.0,7.0
1933.0,5.0
1935.0,8.0
1937.0,6.0
1939.0,4.0
1941.0,3.0
1943.0,10.0
1945.0,5.0
1947.0,5.0
1949.0,8.0
1951.0,8.0
1953.0,4.0
1955.0,6.0
1957.0,5.0
1959.0,2.0
1961.0,7.0
1963.0,5.0
1965.0,5.0
1967.0,3.0
1969.0,7.0
1971.0,5.0
1973.0,6.0
1975.0,3.0
1977.0,8.0
1979.0,5.0
1981.0,9.0
1983.0,6.0
1985.0,5.0
1987.0,5.0
1989.0,3.0
1991.0,3.0
1993.0,7.0
1995.0,5.0
1997.0,3.0
1999.0,1.0
2001.0,5.0
2003.0,4.0
2005.0,5.0
2007.0,5.0
2009.0,6.0
2011.0,4.0
2013.0,7.0
2015.0,3.0
2017.0,5.0
2019.0,6.0
2021.0,4.0
2023.0,9.0
2025.0,2.0
2027.0,1.0
2029.0,5.0
2031.0,3.0
2033.0,5.0
2035.0,3.0
2037.0,8.0
2039.0,3.0
2041.0,2.0
2043.0,1.0
2045.0,5.0
2047.0,3.0
2049.0,4.0
2051.0,5.0
2053.0,2.0
2055.0,5.0
2057.0,3.0
2059.0,2.0
2061.0,5.0
2063.0,1.0
2065.0,5.0
2067.0,5.0
2069.0,10.0
2071.0,6.0
2073.0,4.0
2075.0,4.0
2077.0,6.0
2079.0,1.0
2081.0,1.0
2083.0,3.0
2085.0,8.0
2087.0,11.0
2089.0,3.0
2091.0,5.0
2093.0,3.0
2095.0,6.0
2097.0,3.0
2099.0,4.0
2101.0,5.0
2103.0,5.0
2105.0,3.0
2107.0,2.0
2109.0,3.0
2111.0,5.0
2113.0,1.0
2115.0,1.0
2117.0,7.0
2119.0,4.0
2121.0,3.0
2123.0,4.0
2125.0,7.0
2127.0,5.0
2129.0,3.0
2131.0,2.0
2133.0,12.0
2135.0,6.0
2137.0,4.0
2139.0,3.0
2141.0,8.0
2143.0,5.0
2145.0,3.0
2147.0,5.0
2149.0,3.0
2151.0,2.0
2153.0,6.0
2155.0,6.0
2157.0,4.0
2159.0,9.0
2161.0,11.0
2163.0,7.0
2165.0,4.0
2167.0,8.0
2169.0,7.0
2171.0,6.0
2173.0,8.0
2175.0,7.0
2177.0,10.0
2179.0,6.0
2181.0,7.0
2183.0,15.0
2185.0,8.0
2187.0,8.0
2189.0,9.0
2191.0,9.0
2193.0,11.0
2195.0,9.0
2197.0,10.0
2199.0,12.0
2201.0,14.0
2203.0,18.0
2205.0,16.0
2207.0,14.0
2209.0,9.0
2211.0,14.0
2213.0,10.0
2215.0,12.0
2217.0,11.0
2219.0,15.0
2221.0,11.0
2223.0,12.0
2225.0,17.0
2227.0,14.0
2229.0,16.0
2231.0,22.0
2233.0,28.0
2235.0,26.0
2237.0,23.0
2239.0,25.0
2241.0,24.0
2243.0,26.0
2245.0,35.0
2247.0,32.0
2249.0,36.0
2251.0,21.0
2253.0,34.0
2255.0,30.0
2257.0,34.0
2259.0,45.0
2261.0,35.0
2263.0,36.0
2265.0,49.0
2267.0,45.0
2269.0,54.0
2271.0,68.0
2273.0,58.0
2275.0,64.0
2277.0,59.0
2279.0,60.0
2281.0,57.0
2283.0,64.0
2285.0,62.0
2287.0,71.0
2289.0,72.0
2291.0,77.0
2293.0,74.0
2295.0,82.0
2297.0,65.0
2299.0,87.0
2301.0,131.0
2303.0,82.0
2305.0,92.0
2307.0,102.0
2309.0,115.0
2311.0,98.0
2313.0,122.0
2315.0,128.0
2317.0,113.0
2319.0,145.0
2321.0,164.0
2323.0,134.0
2325.0,152.0
2327.0,135.0
2329.0,170.0
2331.0,154.0
2333.0,172.0
2335.0,184.0
2337.0,184.0
2339.0,190.0
2341.0,190.0
2343.0,191.0
2345.0,193.0
2347.0,212.0
2349.0,191.0
2351.0,186.0
2353.0,252.0
2355.0,259.0
2357.0,247.0
2359.0,252.0
2361.0,252.0
2363.0,251.0
2365.0,263.0
2367.0,260.0
2369.0,277.0
2371.0,270.0
2373.0,328.0
2375.0,294.0
2377.0,281.0
2379.0,317.0
2381.0,320.0
2383.0,323.0
2385.0,303.0
2387.0,339.0
2389.0,347.0
2391.0,317.0
2393.0,350.0
2395.0,331.0
2397.0,322.0
2399.0,366.0
2401.0,403.0
2403.0,361.0
2405.0,337.0
2407.0,358.0
2409.0,365.0
2411.0,359.0
2413.0,361.0
2415.0,366.0
2417.0,340.0
2419.0,384.0
2421.0,356.0
2423.0,370.0
2425.0,358.0
2427.0,360.0
2429.0,363.0
2431.0,355.0
2433.0,358.0
2435.0,356.0
2437.0,367.0
2439.0,372.0
2441.0,366.0
2443.0,352.0
2445.0,355.0
2447.0,342.0
2449.0,352.0
2451.0,361.0
2453.0,330.0
2455.0,352.0
2457.0,346.0
2459.0,321.0
2461.0,335.0
2463.0,296.0
2465.0,333.0
2467.0,292.0
2469.0,293.0
2471.0,289.0
2473.0,307.0
2475.0,269.0
2477.0,278.0
2479.0,252.0
2481.0,256.0
2483.0,250.0
2485.0,245.0
2487.0,240.0
2489.0,266.0
2491.0,251.0
2493.0,213.0
2495.0,187.0
2497.0,225.0
2499.0,184.0
2501.0,210.0
2503.0,178.0
2505.0,199.0
2507.0,152.0
2509.0,169.0
2511.0,177.0
2513.0,148.0
2515.0,174.0
2517.0,132.0
2519.0,148.0
2521.0,145.0
2523.0,134.0
2525.0,140.0
2527.0,129.0
2529.0,109.0
2531.0,122.0
2533.0,107.0
2535.0,98.0
2537.0,102.0
2539.0,83.0
2541.0,98.0
2543.0,98.0
2545.0,78.0
2547.0,86.0
2549.0,52.0
2551.0,76.0
2553.0,71.0
2555.0,65.0
2557.0,66.0
2559.0,64.0
2561.0,62.0
2563.0,64.0
2565.0,31.0
2567.0,32.0
2569.0,44.0
2571.0,52.0
2573.0,47.0
2575.0,43.0
2577.0,35.0
2579.0,40.0
2581.0,29.0
2583.0,34.0
2585.0,19.0
2587.0,26.0
2589.0,28.0
2591.0,28.0
2593.0,17.0
2595.0,25.0
2597.0,29.0
2599.0,25.0
2601.0,23.0
2603.0,22.0
2605.0,26.0
2607.0,20.0
2609.0,16.0
2611.0,20.0
2613.0,17.0
2615.0,8.0
2617.0,12.0
2619.0,9.0
2621.0,15.0
2623.0,21.0
2625.0,17.0
2627.0,15.0
2629.0,13.0
2631.0,19.0
2633.0,19.0
2635.0,8.0
2637.0,9.0
2639.0,7.0
2641.0,11.0
2643.0,14.0
2645.0,13.0
2647.0,10.0
2649.0,6.0
2651.0,6.0
2653.0,7.0
2655.0,14.0
2657.0,11.0
2659.0,6.0
2661.0,10.0
2663.0,4.0
2665.0,9.0
2667.0,10.0
2669.0,6.0
2671.0,8.0
2673.0,6.0
2675.0,9.0
2677.0,6.0
2679.0,6.0
2681.0,13.0
2683.0,9.0
2685.0,5.0
2687.0,6.0
2689.0,7.0
2691.0,9.0
2693.0,15.0
2695.0,5.0
2697.0,5.0
2699.0,3.0
2701.0,9.0
2703.0,10.0
2705.0,13.0
2707.0,4.0
2709.0,3.0
2711.0,6.0
2713.0,6.0
2715.0,3.0
2717.0,7.0
2719.0,9.0
2721.0,15.0
2723.0,8.0
2725.0,7.0
2727.0,8.0
2729.0,8.0
2731.0,14.0
2733.0,9.0
2735.0,9.0
2737.0,4.0
2739.0,7.0
2741.0,10.0
2743.0,8.0
2745.0,4.0
2747.0,7.0
2749.0,5.0
