

*** Start of Header ***

Signature:  	 HERA Writer V 1.1
Separator TAB
Decimal Separator:  "." 
Date:  	 12/06/2025 
Time:  	 09:59:50 
Username:  	 Guest 
Description:  	 Charge Histogram  
Dataset Channels: 	 2 
Dataset Samples:  	 2500 

Data taking Conditions:  	 L.E.D. Driver Setting:  
 
Dataset metadata
Date / Time creation: 	 20250612-T095949 
User: 	 Guest 
Activity code: 	 20 
Sub-Activity code: 	 1 
Sub-Activity: 	 A1.1 SiPM Characterization 

PSAU settings:
 Channel in use: 	 1 

Channels setting follow: 	  
Ch.:  	 0 
SiPM Serial: 	 10564 
Bias Voltage [V]: 	 55,00 
Gain [dB]: 	 25,00 
Threshold [mV]: 	 -10,00 
Channel Temperature [°C]: 	 21,40 
T Compensation:  	 Off 
dV/dT 	 20,00 
Ch.:  	 1 
SiPM Serial: 	 10567 
Bias Voltage [V]: 	 55,50 
Gain [dB]: 	 25,00 
Threshold [mV]: 	 -250,00 
Channel Temperature [°C]: 	 28,20 
T Compensation:  	 On 
dV/dT 	 20,00 

DGTZ settings:
 Model: 	 DT5720A 
Model #: 	 9 
Serial #: 	 1164 
Channel 0 Status: 	 Off 
Channel 1 Status: 	 On 
DC Offset 0: 	 -38 
DC Offset 1: 	 0 
Trigger Mode: 	 FALSE 
Trigger Rise Time: 	 8 
Trigger Mean: 	 8 
Trigger 0 Thresh.: 	 30 
Trigger 1 Thresh.: 	 0 
Gate Mode: 	 FALSE 
Gate Width|Pre|Hold: 	 200 | 72 | 5000 
Baseline Mean|Thresh.|NoFlatTime: 	 16 | 8 | 5000 
Coincidence Status: 	 FALSE 
Coincidence on GPO|Time: 	 0 | 0 
*** End of Header ***
 
ADC Channel	Counts	 
-97.50 	0 	
-92.50 	0 	
-87.50 	0 	
-82.50 	0 	
-77.50 	0 	
-72.50 	1 	
-67.50 	0 	
-62.50 	0 	
-57.50 	0 	
-52.50 	0 	
-47.50 	0 	
-42.50 	0 	
-37.50 	0 	
-32.50 	0 	
-27.50 	1 	
-22.50 	3 	
-17.50 	1 	
-12.50 	2 	
-7.50 	0 	
-2.50 	4 	
2.50 	5 	
7.50 	8 	
12.50 	2 	
17.50 	2 	
22.50 	2 	
27.50 	2 	
32.50 	0 	
37.50 	0 	
42.50 	0 	
47.50 	1 	
52.50 	0 	
57.50 	0 	
62.50 	0 	
67.50 	0 	
72.50 	1 	
77.50 	0 	
82.50 	0 	
87.50 	0 	
92.50 	0 	
97.50 	0 	
102.50 	0 	
107.50 	0 	
112.50 	0 	
117.50 	0 	
122.50 	0 	
127.50 	2 	
132.50 	1 	
137.50 	2 	
142.50 	5 	
147.50 	4 	
152.50 	4 	
157.50 	12 	
162.50 	9 	
167.50 	15 	
172.50 	20 	
177.50 	19 	
182.50 	22 	
187.50 	22 	
192.50 	20 	
197.50 	18 	
202.50 	8 	
207.50 	7 	
212.50 	5 	
217.50 	8 	
222.50 	2 	
227.50 	2 	
232.50 	1 	
237.50 	0 	
242.50 	1 	
247.50 	2 	
252.50 	2 	
257.50 	0 	
262.50 	2 	
267.50 	1 	
272.50 	0 	
277.50 	2 	
282.50 	0 	
287.50 	1 	
292.50 	2 	
297.50 	5 	
302.50 	4 	
307.50 	1 	
312.50 	5 	
317.50 	5 	
322.50 	13 	
327.50 	22 	
332.50 	22 	
337.50 	23 	
342.50 	63 	
347.50 	58 	
352.50 	91 	
357.50 	89 	
362.50 	116 	
367.50 	136 	
372.50 	123 	
377.50 	94 	
382.50 	82 	
387.50 	38 	
392.50 	25 	
397.50 	26 	
402.50 	22 	
407.50 	15 	
412.50 	13 	
417.50 	12 	
422.50 	9 	
427.50 	14 	
432.50 	7 	
437.50 	11 	
442.50 	4 	
447.50 	5 	
452.50 	7 	
457.50 	6 	
462.50 	13 	
467.50 	9 	
472.50 	9 	
477.50 	13 	
482.50 	7 	
487.50 	13 	
492.50 	20 	
497.50 	17 	
502.50 	21 	
507.50 	32 	
512.50 	66 	
517.50 	99 	
522.50 	129 	
527.50 	164 	
532.50 	199 	
537.50 	274 	
542.50 	306 	
547.50 	321 	
