

*** Start of Header ***

Signature:  	 HERA Writer V 1.1
Separator TAB
Decimal Separator:  "." 
Date:  	 12/05/2025 
Time:  	 10:46:48 
Username:  	 Guest 
Description:  	 Charge Histogram  
Dataset Channels: 	 2 
Dataset Samples:  	 500 

Data taking Conditions:  	 L.E.D. Driver Setting:  
 
Dataset metadata
Date / Time creation: 	 20250512-T104648 
User: 	 Guest 
Activity code: 	 20 
Sub-Activity code: 	 1 
Sub-Activity: 	 A1.1 SiPM Characterization 

PSAU settings:
 Channel in use: 	 2 

Channels setting follow: 	  
Ch.:  	 0 
SiPM Serial: 	 10564 
Bias Voltage [V]: 	 54,00 
Gain [dB]: 	 25,00 
Threshold [mV]: 	 -100,00 
Channel Temperature [°C]: 	 21,40 
T Compensation:  	 Off 
dV/dT 	 20,00 
Ch.:  	 1 
SiPM Serial: 	 10567 
Bias Voltage [V]: 	 55,50 
Gain [dB]: 	 20,00 
Threshold [mV]: 	 -20,00 
Channel Temperature [°C]: 	 21,40 
T Compensation:  	 On 
dV/dT 	 20,00 

DGTZ settings:
 Model: 	 DT5720A 
Model #: 	 9 
Serial #: 	 1164 
Channel 0 Status: 	 Off 
Channel 1 Status: 	 On 
DC Offset 0: 	 -38 
DC Offset 1: 	 0 
Trigger Mode: 	 FALSE 
Trigger Rise Time: 	 8 
Trigger Mean: 	 8 
Trigger 0 Thresh.: 	 30 
Trigger 1 Thresh.: 	 0 
Gate Mode: 	 FALSE 
Gate Width|Pre|Hold: 	 7000 | 200 | 7008 
Baseline Mean|Thresh.|NoFlatTime: 	 16 | 8 | 7008 
Coincidence Status: 	 FALSE 
Coincidence on GPO|Time: 	 0 | 0 
*** End of Header ***
 
ADC Channel	Counts	 
-4950 	1 	
-4850 	0 	
-4750 	2 	
-4650 	1 	
-4550 	4 	
-4450 	3 	
-4350 	5 	
-4250 	6 	
-4150 	6 	
-4050 	5 	
-3950 	5 	
-3850 	9 	
-3750 	7 	
-3650 	13 	
-3550 	10 	
-3450 	13 	
-3350 	14 	
-3250 	16 	
-3150 	11 	
-3050 	19 	
-2950 	24 	
-2850 	18 	
-2750 	21 	
-2650 	18 	
-2550 	11 	
-2450 	16 	
-2350 	27 	
-2250 	21 	
-2150 	20 	
-2050 	24 	
-1950 	31 	
-1850 	32 	
-1750 	29 	
-1650 	24 	
-1550 	32 	
-1450 	31 	
-1350 	26 	
-1250 	36 	
-1150 	31 	
-1050 	29 	
-950 	36 	
-850 	39 	
-750 	43 	
-650 	54 	
-550 	46 	
-450 	49 	
-350 	39 	
-250 	52 	
-150 	40 	
-50 	53 	
50 	57 	
150 	67 	
250 	51 	
350 	66 	
450 	71 	
550 	77 	
650 	67 	
750 	69 	
850 	77 	
950 	81 	
1050 	70 	
1150 	88 	
1250 	85 	
1350 	92 	
1450 	106 	
1550 	114 	
1650 	101 	
1750 	114 	
1850 	94 	
1950 	134 	
2050 	140 	
2150 	97 	
2250 	111 	
2350 	113 	
2450 	85 	
2550 	104 	
2650 	106 	
2750 	97 	
2850 	105 	
2950 	122 	
3050 	114 	
3150 	95 	
3250 	92 	
3350 	90 	
3450 	94 	
3550 	98 	
3650 	102 	
3750 	99 	
3850 	91 	
3950 	112 	
4050 	97 	
4150 	102 	
4250 	91 	
4350 	93 	
4450 	102 	
4550 	101 	
4650 	105 	
4750 	106 	
4850 	109 	
4950 	80 	
5050 	101 	
5150 	105 	
5250 	105 	
5350 	99 	
5450 	95 	
5550 	95 	
5650 	97 	
5750 	95 	
5850 	100 	
5950 	88 	
6050 	103 	
6150 	91 	
6250 	91 	
6350 	105 	
6450 	106 	
6550 	86 	
6650 	80 	
6750 	71 	
6850 	110 	
6950 	96 	
7050 	87 	
7150 	96 	
7250 	105 	
7350 	99 	
7450 	104 	
7550 	123 	
7650 	82 	
7750 	79 	
7850 	88 	
7950 	73 	
8050 	86 	
8150 	83 	
8250 	89 	
8350 	86 	
8450 	81 	
8550 	89 	
8650 	82 	
8750 	72 	
8850 	81 	
8950 	75 	
9050 	72 	
9150 	72 	
9250 	63 	
9350 	68 	
9450 	78 	
9550 	67 	
9650 	56 	
9750 	71 	
9850 	71 	
9950 	54 	
10050 	71 	
10150 	76 	
10250 	51 	
10350 	79 	
10450 	76 	
10550 	57 	
10650 	55 	
10750 	57 	
10850 	53 	
10950 	56 	
11050 	71 	
11150 	46 	
11250 	56 	
11350 	43 	
11450 	54 	
11550 	64 	
11650 	64 	
11750 	53 	
11850 	52 	
11950 	49 	
12050 	43 	
12150 	51 	
12250 	54 	
12350 	43 	
12450 	35 	
12550 	43 	
12650 	51 	
12750 	47 	
12850 	42 	
12950 	36 	
13050 	39 	
13150 	38 	
13250 	34 	
13350 	39 	
13450 	41 	
13550 	33 	
13650 	32 	
13750 	24 	
13850 	36 	
13950 	27 	
14050 	31 	
14150 	27 	
14250 	29 	
14350 	27 	
14450 	29 	
14550 	26 	
14650 	26 	
14750 	21 	
14850 	18 	
14950 	17 	
15050 	25 	
15150 	15 	
15250 	25 	
15350 	16 	
15450 	9 	
15550 	15 	
15650 	19 	
15750 	15 	
15850 	20 	
15950 	19 	
16050 	17 	
16150 	16 	
16250 	15 	
16350 	23 	
16450 	10 	
16550 	19 	
16650 	18 	
16750 	12 	
16850 	14 	
16950 	11 	
17050 	11 	
17150 	14 	
17250 	17 	
17350 	14 	
17450 	14 	
17550 	9 	
17650 	17 	
17750 	13 	
17850 	16 	
17950 	20 	
18050 	17 	
18150 	17 	
18250 	13 	
18350 	21 	
18450 	24 	
18550 	18 	
18650 	20 	
18750 	21 	
18850 	27 	
18950 	22 	
19050 	26 	
19150 	29 	
19250 	37 	
19350 	27 	
19450 	37 	
19550 	45 	
19650 	28 	
19750 	42 	
19850 	48 	
19950 	46 	
20050 	48 	
20150 	43 	
20250 	43 	
20350 	36 	
20450 	51 	
20550 	55 	
20650 	48 	
20750 	48 	
20850 	45 	
20950 	65 	
21050 	50 	
21150 	49 	
21250 	47 	
21350 	53 	
21450 	42 	
21550 	48 	
21650 	46 	
21750 	39 	
21850 	36 	
21950 	38 	
22050 	26 	
22150 	33 	
22250 	29 	
22350 	26 	
22450 	28 	
22550 	22 	
22650 	19 	
22750 	18 	
22850 	19 	
22950 	13 	
23050 	18 	
23150 	17 	
23250 	8 	
23350 	11 	
23450 	5 	
23550 	9 	
23650 	7 	
23750 	11 	
23850 	5 	
23950 	7 	
24050 	10 	
24150 	3 	
24250 	9 	
24350 	4 	
24450 	5 	
24550 	4 	
24650 	5 	
24750 	6 	
24850 	2 	
24950 	7 	
25050 	7 	
25150 	5 	
25250 	2 	
25350 	8 	
25450 	2 	
25550 	4 	
25650 	4 	
25750 	7 	
25850 	4 	
25950 	8 	
26050 	3 	
26150 	1 	
26250 	7 	
26350 	2 	
26450 	3 	
26550 	3 	
26650 	5 	
26750 	6 	
26850 	4 	
26950 	1 	
27050 	2 	
27150 	6 	
27250 	3 	
27350 	6 	
27450 	6 	
27550 	3 	
27650 	6 	
27750 	2 	
27850 	7 	
27950 	2 	
28050 	2 	
28150 	7 	
28250 	1 	
28350 	5 	
28450 	3 	
28550 	2 	
28650 	7 	
28750 	2 	
28850 	7 	
28950 	5 	
29050 	2 	
29150 	4 	
29250 	5 	
29350 	2 	
29450 	3 	
29550 	4 	
29650 	5 	
29750 	5 	
29850 	3 	
29950 	6 	
30050 	3 	
30150 	3 	
30250 	2 	
30350 	6 	
30450 	5 	
30550 	2 	
30650 	4 	
30750 	6 	
30850 	8 	
30950 	6 	
31050 	5 	
31150 	3 	
31250 	6 	
31350 	7 	
31450 	10 	
31550 	9 	
31650 	3 	
31750 	5 	
31850 	3 	
31950 	4 	
32050 	6 	
32150 	2 	
32250 	4 	
32350 	4 	
32450 	2 	
32550 	3 	
32650 	4 	
32750 	3 	
32850 	6 	
32950 	5 	
33050 	3 	
33150 	2 	
33250 	4 	
33350 	8 	
33450 	4 	
33550 	1 	
33650 	4 	
33750 	5 	
33850 	7 	
33950 	8 	
34050 	4 	
34150 	4 	
34250 	2 	
34350 	8 	
34450 	6 	
34550 	7 	
34650 	0 	
34750 	6 	
34850 	10 	
34950 	7 	
35050 	5 	
35150 	4 	
35250 	5 	
35350 	7 	
35450 	7 	
35550 	3 	
35650 	6 	
35750 	3 	
35850 	5 	
35950 	3 	
36050 	7 	
36150 	5 	
36250 	4 	
36350 	5 	
36450 	7 	
36550 	3 	
36650 	6 	
36750 	3 	
36850 	7 	
36950 	6 	
37050 	4 	
37150 	11 	
37250 	7 	
37350 	3 	
37450 	4 	
37550 	6 	
37650 	3 	
37750 	10 	
37850 	4 	
37950 	1 	
38050 	6 	
38150 	5 	
38250 	3 	
38350 	6 	
38450 	8 	
38550 	2 	
38650 	6 	
38750 	5 	
38850 	7 	
38950 	7 	
39050 	3 	
39150 	3 	
39250 	6 	
39350 	7 	
39450 	5 	
39550 	5 	
39650 	1 	
39750 	5 	
39850 	6 	
39950 	6 	
40050 	3 	
40150 	4 	
40250 	3 	
40350 	4 	
40450 	2 	
40550 	3 	
40650 	2 	
40750 	2 	
40850 	3 	
40950 	0 	
41050 	3 	
41150 	2 	
41250 	2 	
41350 	1 	
41450 	1 	
41550 	2 	
41650 	2 	
41750 	1 	
41850 	4 	
41950 	2 	
42050 	3 	
42150 	3 	
42250 	2 	
42350 	0 	
42450 	2 	
42550 	2 	
42650 	2 	
42750 	2 	
42850 	2 	
42950 	0 	
43050 	2 	
43150 	2 	
43250 	2 	
43350 	2 	
43450 	2 	
43550 	2 	
43650 	1 	
43750 	1 	
43850 	1 	
43950 	1 	
44050 	2 	
44150 	3 	
44250 	1 	
44350 	4 	
44450 	2 	
44550 	1 	
44650 	2 	
44750 	4 	
44850 	3 	
44950 	3 	
