

*** Start of Header ***

Signature:  	 HERA Writer V 1.1
Separator TAB
Decimal Separator:  "." 
Date:  	 12/05/2025 
Time:  	 11:11:21 
Username:  	 Guest 
Description:  	 Charge Histogram  
Dataset Channels: 	 2 
Dataset Samples:  	 500 

Data taking Conditions:  	 L.E.D. Driver Setting:  
 
Dataset metadata
Date / Time creation: 	 20250512-T111121 
User: 	 Guest 
Activity code: 	 20 
Sub-Activity code: 	 1 
Sub-Activity: 	 A1.1 SiPM Characterization 

PSAU settings:
 Channel in use: 	 2 

Channels setting follow: 	  
Ch.:  	 0 
SiPM Serial: 	 10564 
Bias Voltage [V]: 	 54,00 
Gain [dB]: 	 25,00 
Threshold [mV]: 	 -100,00 
Channel Temperature [°C]: 	 21,50 
T Compensation:  	 Off 
dV/dT 	 20,00 
Ch.:  	 1 
SiPM Serial: 	 10567 
Bias Voltage [V]: 	 55,50 
Gain [dB]: 	 20,00 
Threshold [mV]: 	 -20,00 
Channel Temperature [°C]: 	 21,40 
T Compensation:  	 On 
dV/dT 	 20,00 

DGTZ settings:
 Model: 	 DT5720A 
Model #: 	 9 
Serial #: 	 1164 
Channel 0 Status: 	 Off 
Channel 1 Status: 	 On 
DC Offset 0: 	 -38 
DC Offset 1: 	 0 
Trigger Mode: 	 FALSE 
Trigger Rise Time: 	 8 
Trigger Mean: 	 8 
Trigger 0 Thresh.: 	 30 
Trigger 1 Thresh.: 	 0 
Gate Mode: 	 FALSE 
Gate Width|Pre|Hold: 	 7000 | 200 | 7008 
Baseline Mean|Thresh.|NoFlatTime: 	 16 | 8 | 7008 
Coincidence Status: 	 FALSE 
Coincidence on GPO|Time: 	 0 | 0 
*** End of Header ***
 
ADC Channel	Counts	 
-4950 	0 	
-4850 	1 	
-4750 	0 	
-4650 	0 	
-4550 	3 	
-4450 	4 	
-4350 	1 	
-4250 	3 	
-4150 	7 	
-4050 	4 	
-3950 	2 	
-3850 	7 	
-3750 	10 	
-3650 	6 	
-3550 	7 	
-3450 	9 	
-3350 	6 	
-3250 	12 	
-3150 	10 	
-3050 	15 	
-2950 	13 	
-2850 	14 	
-2750 	6 	
-2650 	12 	
-2550 	18 	
-2450 	13 	
-2350 	19 	
-2250 	17 	
-2150 	12 	
-2050 	24 	
-1950 	28 	
-1850 	23 	
-1750 	27 	
-1650 	26 	
-1550 	27 	
-1450 	28 	
-1350 	24 	
-1250 	30 	
-1150 	26 	
-1050 	37 	
-950 	33 	
-850 	31 	
-750 	33 	
-650 	37 	
-550 	41 	
-450 	46 	
-350 	46 	
-250 	48 	
-150 	43 	
-50 	36 	
50 	55 	
150 	54 	
250 	61 	
350 	56 	
450 	63 	
550 	58 	
650 	53 	
750 	62 	
850 	61 	
950 	74 	
1050 	98 	
1150 	73 	
1250 	77 	
1350 	105 	
1450 	84 	
1550 	86 	
1650 	87 	
1750 	109 	
1850 	91 	
1950 	108 	
2050 	125 	
2150 	103 	
2250 	95 	
2350 	106 	
2450 	113 	
2550 	119 	
2650 	111 	
2750 	127 	
2850 	102 	
2950 	115 	
3050 	91 	
3150 	74 	
3250 	80 	
3350 	96 	
3450 	98 	
3550 	92 	
3650 	83 	
3750 	92 	
3850 	87 	
3950 	94 	
4050 	80 	
4150 	91 	
4250 	88 	
4350 	86 	
4450 	62 	
4550 	100 	
4650 	100 	
4750 	97 	
4850 	89 	
4950 	106 	
5050 	91 	
5150 	83 	
5250 	83 	
5350 	88 	
