

*** Start of Header ***

Signature:  	 HERA Writer V 1.1
Separator TAB
Decimal Separator:  "." 
Date:  	 05/06/2025 
Time:  	 11:21:50 
Username:  	 Guest 
Description:  	 Charge Histogram  
Dataset Channels: 	 2 
Dataset Samples:  	 500 

Data taking Conditions:  	 L.E.D. Driver Setting:  
 
Dataset metadata
Date / Time creation: 	 20250605-T112149 
User: 	 Guest 
Activity code: 	 20 
Sub-Activity code: 	 1 
Sub-Activity: 	 A1.1 SiPM Characterization 

PSAU settings:
 Channel in use: 	 1 

Channels setting follow: 	  
Ch.:  	 0 
SiPM Serial: 	 10564 
Bias Voltage [V]: 	 55,00 
Gain [dB]: 	 25,00 
Threshold [mV]: 	 -10,00 
Channel Temperature [°C]: 	 21,40 
T Compensation:  	 Off 
dV/dT 	 20,00 
Ch.:  	 1 
SiPM Serial: 	 10567 
Bias Voltage [V]: 	 55,50 
Gain [dB]: 	 20,00 
Threshold [mV]: 	 -20,00 
Channel Temperature [°C]: 	 21,40 
T Compensation:  	 On 
dV/dT 	 20,00 

DGTZ settings:
 Model: 	 DT5720A 
Model #: 	 9 
Serial #: 	 1164 
Channel 0 Status: 	 Off 
Channel 1 Status: 	 On 
DC Offset 0: 	 -38 
DC Offset 1: 	 0 
Trigger Mode: 	 FALSE 
Trigger Rise Time: 	 8 
Trigger Mean: 	 8 
Trigger 0 Thresh.: 	 30 
Trigger 1 Thresh.: 	 0 
Gate Mode: 	 FALSE 
Gate Width|Pre|Hold: 	 5000 | 200 | 7008 
Baseline Mean|Thresh.|NoFlatTime: 	 16 | 8 | 7008 
Coincidence Status: 	 FALSE 
Coincidence on GPO|Time: 	 0 | 0 
*** End of Header ***
 
ADC Channel	Counts	 
-4950 	0 	
-4850 	1 	
-4750 	0 	
-4650 	0 	
-4550 	0 	
-4450 	3 	
-4350 	0 	
-4250 	1 	
-4150 	3 	
-4050 	1 	
-3950 	1 	
-3850 	1 	
-3750 	1 	
-3650 	0 	
-3550 	0 	
-3450 	1 	
-3350 	2 	
-3250 	0 	
-3150 	0 	
-3050 	0 	
-2950 	1 	
-2850 	1 	
-2750 	2 	
-2650 	0 	
-2550 	5 	
-2450 	2 	
-2350 	1 	
-2250 	3 	
-2150 	4 	
-2050 	2 	
-1950 	1 	
-1850 	4 	
-1750 	2 	
-1650 	1 	
-1550 	4 	
-1450 	3 	
-1350 	6 	
-1250 	5 	
-1150 	2 	
-1050 	1 	
-950 	5 	
-850 	2 	
-750 	2 	
-650 	5 	
-550 	2 	
-450 	8 	
-350 	6 	
-250 	6 	
-150 	2 	
-50 	7 	
50 	7 	
150 	7 	
250 	5 	
350 	3 	
450 	12 	
550 	9 	
650 	8 	
750 	14 	
850 	13 	
950 	16 	
1050 	11 	
1150 	14 	
1250 	18 	
1350 	15 	
1450 	21 	
1550 	17 	
1650 	19 	
1750 	29 	
1850 	29 	
1950 	30 	
2050 	29 	
2150 	41 	
2250 	40 	
2350 	44 	
2450 	35 	
2550 	42 	
2650 	44 	
2750 	59 	
2850 	51 	
2950 	43 	
3050 	38 	
3150 	48 	
3250 	35 	
3350 	40 	
3450 	47 	
3550 	41 	
3650 	45 	
3750 	33 	
3850 	45 	
3950 	43 	
4050 	57 	
4150 	40 	
4250 	39 	
4350 	33 	
4450 	35 	
4550 	39 	
4650 	50 	
4750 	42 	
4850 	39 	
4950 	50 	
5050 	42 	
5150 	43 	
5250 	47 	
5350 	48 	
